CaseID,CreationTimestamp,Department,Category,Type,Detail,StreetAddress,Neighborhood,County,ZipCode,Latitude,Longitude,Status,ClosedDate,ExceededEstimatedTimeframe
C2020132962,2020-10-07T18:36:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,10911 Lister Ave,Royal Oaks,Jackson,64137.0,38.92799,-94.533864,RESOL,2020-10-08,N
C2019204960,2019-12-17T15:36:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,3612 ANDERSON AVE,Scarritt Point,Jackson,64123.0,39.111568,-94.538269,RESOL,2020-06-26,Y
C2020069362,2020-05-19T08:30:00Z,Public Works,Signs,Traffic Sign,New Sign Request,10300 Wornall Rd,Lea Manor,Jackson,64114.0,38.941105,-94.597626,RESOL,2020-05-20,N
C2020073228,2020-05-27T15:43:00Z,Public Works,Signs,Traffic Sign,New Sign Request,2914 E 30th St,Santa Fe,Jackson,64128.0,39.071836,-94.548761,RESOL,2020-06-04,N
C2020077649,2020-06-04T17:34:00Z,Public Works,Streets / Roadways / Alleys,Speed Bump,Request New,1671 Madison Ave,Westside North,Jackson,64108.0,39.093338,-94.59421,RESOL,2020-06-05,N
C2020080999,2020-06-11T11:23:00Z,Public Works,Streets / Roadways / Alleys,Speed Bump,Request New,2417 E 68th St,Blenheim Square Research Hospital,Jackson,64132.0,39.003289,-94.558228,RESOL,2020-06-16,N
C2019185184,2019-10-28T07:58:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Vacant,2543 Michigan Ave,Wendell Phillips,Jackson,64127.0,39.079394,-94.560201,RESOL,2019-10-28,N
C2020149589,2020-11-25T14:52:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor North,9504 N Mersington Ave,Shoal Creek,Clay,64156.0,39.265623,-94.533032,RESOL,2020-11-27,Y
C2020149593,2020-11-25T15:06:00Z,NHS,Trash / Recycling,Services,Service Issue / Problem,1716 W 35th St,Volker,Jackson,64111.0,39.064776,-94.605711,RESOL,2020-11-27,Y
C2020081160,2020-06-11T13:49:00Z,Public Works,Streets / Roadways / Alleys,Speed Bump,Request New,409 Wallace Ave,North Blue Ridge,Jackson,64125.0,39.108961,-94.482795,RESOL,2020-06-16,N
C2020081166,2020-06-11T13:51:00Z,Public Works,Lights / Signals,Traffic Signal,New Signal Request,8361 Winner Rd,North Blue Ridge,Jackson,64125.0,39.107288,-94.480092,RESOL,2020-06-16,Y
C2020082019,2020-06-12T16:03:00Z,Public Works,Signs,Traffic Sign,New Sign Request,7200 Prospect Ave,East Meyer 7,Jackson,64132.0,38.996063,-94.557386,RESOL,2020-06-16,N
C2020082423,2020-06-15T07:56:00Z,Public Works,Signs,Traffic Sign,Damaged - Non-Emergency,400 E 5th St,River Market,Jackson,64106.0,39.109253,-94.578958,RESOL,2020-06-26,Y
C2020020698,2020-02-11T08:30:00Z,Water Services,Water,Pipeline Referral,Restoration,4616 Agnes Ave,Oak Park Southwest,Jackson,64130.0,39.041943,-94.550396,RESOL,2020-03-05,Y
C2020085736,2020-06-22T08:29:00Z,Public Works,Signs,Traffic Sign,Damaged - Non-Emergency,1100 Walnut St,CBD Downtown,Jackson,64106.0,39.100562,-94.582634,RESOL,2020-06-26,N
C2020085826,2020-06-22T10:05:00Z,Public Works,Signs,Traffic Sign,New Sign Request,2820 E Meyer Blvd,Swope Park Campus,Jackson,64132.0,39.008158,-94.553224,RESOL,2020-06-23,N
C2020085859,2020-06-22T10:33:00Z,Public Works,Signs,Traffic Sign,Damaged - Non-Emergency,1130 Walnut St,CBD Downtown,Jackson,64106.0,39.100102,-94.582405,RESOL,2020-06-26,N
C2020086780,2020-06-23T15:30:00Z,Parks and Rec,Trees,Storm Damage,Tree Limb / Brush,600 W 85th St,West Waldo,Jackson,64114.0,38.974587,-94.597251,RESOL,2020-06-26,N
C2021016194,2021-02-18T11:11:00Z,NHS,Trash / Recycling,Services,Service Issue / Problem,9910 E 38th Ter,Ashland Ridge,Jackson,64133.0,39.053304,-94.46391,RESOL,2021-02-20,Y
C2020149573,2020-11-25T14:21:00Z,Water Services,Storm Water / Sewer,Sewer Backup / Leak,In A House,8620 Minnehaha Ln,Santa Fe Hills,Jackson,64114.0,38.971612,-94.590899,RESOL,2020-11-30,N
C2020087109,2020-06-24T10:30:00Z,Public Works,Lights / Signals,Street Light,Blinking,4215 E 59th St,Swope Parkway-Elmwood,Jackson,64130.0,39.01839,-94.536429,RESOL,2020-06-26,N
C2019185186,2019-10-28T08:02:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Vacant,2539 Michigan Ave,Wendell Phillips,Jackson,64127.0,39.079552,-94.560192,RESOL,2019-10-28,N
C2020037593,2020-03-12T09:53:00Z,NHS,Trash / Recycling,Dumping,Right of Way Central,5100 Palmer Dr,Eastwood Hills East,Jackson,64129.0,39.031462,-94.496007,RESOL,2020-03-18,N
C2020087138,2020-06-24T10:51:00Z,Parks and Rec,Trees,Trimming,Visibility,3915 Gillham Rd,South Hyde Park,Jackson,64110.0,39.054611,-94.578729,RESOL,2020-06-26,N
C2020149572,2020-11-25T14:21:00Z,Health,Public Health,Food Establishment,Convenience / Grocery Store,4341 Paseo,Ivanhoe Southwest,Jackson,64110.0,39.047203,-94.56758,RESOL,2020-12-17,Y
C2020087254,2020-06-24T12:49:00Z,Public Works,Lights / Signals,Street Light,Other Light Issue,11154 Spring Valley Rd,Ruskin Hills,Jackson,64134.0,38.919148,-94.488412,RESOL,2020-06-25,N
C2020087481,2020-06-24T16:10:00Z,Parks and Rec,Trees,Removal,Tree Limbs,5720 Olive St,Blue Hills,Jackson,64130.0,39.022186,-94.558118,RESOL,2020-06-26,N
C2020133043,2020-10-08T08:48:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,9112 McGee St,Boone Hills,Jackson,64114.0,38.962605,-94.587811,RESOL,2020-10-09,N
C2020087247,2020-06-24T12:38:00Z,Public Works,Streets / Roadways / Alleys,Speed Bump,Request New,8324 E 57th St,Coachlight Square,Jackson,64129.0,39.020661,-94.487819,RESOL,2020-06-25,N
C2020087290,2020-06-24T13:26:00Z,Public Works,Streets / Roadways / Alleys,Resurfacing,District 1,9100 Maplewoods Pkwy,Gashland,Clay,64155.0,39.260153,-94.558125,RESOL,2020-06-25,N
C2020087200,2020-06-24T11:44:00Z,Public Works,Lights / Signals,Street Light,Other Light Issue,6702 Blue Pkwy,Eastwood Hills West,Jackson,64129.0,39.027962,-94.50653,RESOL,2020-06-29,N
C2020103606,2020-07-29T13:40:00Z,NHS,Trash / Recycling,Recycling,Missed by City,3823 Agnes Ave,Oak Park Northwest,Jackson,64128.0,39.056145,-94.548606,RESOL,2020-07-30,N
C2020106079,2020-08-04T12:29:00Z,Water Services,Water,Services,Question,4800 E 63rd St,Swope Parkway-Elmwood,Jackson,64130.0,39.014493,-94.529933,RESOL,2020-09-25,Y
C2019153984,2019-08-21T16:01:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Graffiti,2401 Holly St,Westside South,Jackson,64108.0,39.083859,-94.598175,RESOL,2019-10-31,Y
C2019185200,2019-10-28T08:19:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,4031 E 87th St,Hillcrest,Jackson,64132.0,38.971568,-94.543885,RESOL,2019-11-15,Y
C2019089299,2019-05-07T19:58:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,1700 NE 82nd Ter,Ridgefield,Clay,64118.0,39.24317,-94.558348,RESOL,2019-10-28,Y
C2018088167,2018-07-05T15:29:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,3236 West Coleman Rd,Coleman Highlands,Jackson,64111.0,39.068201,-94.59913,RESOL,2020-01-09,Y
C2020020759,2020-02-11T09:20:00Z,NHS,Animals / Pets,Cruelty or Neglect,Abandonment,338 N Brighton Ave,North Indian Mound,Jackson,64123.0,39.115866,-94.523532,RESOL,2020-02-11,N
C2020037628,2020-03-12T10:14:00Z,NHS,Trash / Recycling,Services,Feedback,2245 Tracy Ave,Beacon Hills,Jackson,64108.0,39.085073,-94.567614,RESOL,2020-03-13,N
C2020087563,2020-06-24T18:08:00Z,Public Works,Lights / Signals,Street Light,1 Light Out,9100 E 44th St,Riss Lake,Jackson,64133.0,39.043584,-94.47485,RESOL,2020-06-26,N
C2020087648,2020-06-25T08:16:00Z,Public Works,Streets / Roadways / Alleys,Speed Bump,Request New,326 N Wheeling Ave,North Indian Mound,Jackson,64123.0,39.115029,-94.510747,RESOL,2020-06-25,N
C2020133072,2020-10-08T09:21:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,2107 E 35th St,Ivanhoe Northeast,Jackson,64109.0,39.062565,-94.558659,RESOL,2020-10-08,N
C2020149586,2020-11-25T14:50:00Z,Water Services,Water,No Water / Pressure,No Water,8012 E Truman Rd,Blue Valley Industrial,Jackson,64126.0,39.094494,-94.489385,RESOL,2020-11-30,N
C2020149628,2020-11-25T16:09:00Z,NHS,Trash / Recycling,Recycling,Missed by City,4020 Morrell Ave,Scarritt Point,Jackson,64123.0,39.112323,-94.53404,RESOL,2020-11-27,N
C2020133075,2020-10-08T09:27:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,1601 Elmwood Ave,East Community Team North,Jackson,64127.0,39.092405,-94.52864,RESOL,2020-10-13,N
C2020087899,2020-06-25T12:06:00Z,Water Services,Water,Pipeline Referral,Water Main,1309 E 89th St,Legacy East,Jackson,64131.0,38.96513,-94.573616,RESOL,2020-07-15,Y
C2020087851,2020-06-25T11:14:00Z,Public Works,Lights / Signals,Street Light,5+ Lights Out,12201 McGee St,Mission Lake,Jackson,64145.0,38.905575,-94.589815,RESOL,2020-06-26,N
C2020103627,2020-07-29T13:57:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,721 Paseo,Parkview,Jackson,64106.0,39.104549,-94.563047,RESOL,2020-07-31,N
C2020087895,2020-06-25T12:04:00Z,NHS,Trash / Recycling,Dumping,Solid Waste Referral,6132 N Topping Ave,Ravenwood-Somerset,Clay,64119.0,39.205712,-94.512573,RESOL,2020-07-27,Y
C2020087943,2020-06-25T13:05:00Z,Public Works,Signs,Traffic Sign,New Sign Request,10300 Wornall Rd,Lea Manor,Jackson,64114.0,38.941105,-94.597626,RESOL,2020-06-26,N
C2019198722,2019-12-02T18:38:00Z,Water Services,Trash / Recycling,Leaf / Brush,Missed Pick Up,4621 Jarboe St,West Plaza,Jackson,64112.0,39.043561,-94.59932,RESOL,2019-12-13,Y
C2019201190,2019-12-09T09:59:00Z,Parks and Rec,Trees,Trimming,Tree Limbs,1105 W 96th Ter,Lea Manor,Jackson,64114.0,38.953129,-94.604578,RESOL,2019-12-12,N
C2019201186,2019-12-09T09:56:00Z,NHS,Property / Buildings / Construction,Dangerous Building,Open To Entry,210 N Mersington Ave,Scarritt Point,Jackson,64123.0,39.114486,-94.536495,RESOL,2019-12-12,Y
C2019201184,2019-12-09T09:54:00Z,Water Services,Trash / Recycling,Leaf / Brush,Missed Pick Up,5116 Lydia Ave,Eastern 49-63,Jackson,64110.0,39.03345,-94.569118,RESOL,2019-12-18,Y
C2020133105,2020-10-08T09:56:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,3631 Woodland Ave,Linwood Homeowners-Ivanhoe,Jackson,64109.0,39.059984,-94.56227,RESOL,2020-10-08,N
C2019185265,2019-10-28T09:21:00Z,NHS,Animals / Pets,Dead Animal,Curb,5928 Indiana Ave,South Town Fork Creek,Jackson,64130.0,39.018245,-94.546894,RESOL,2019-10-29,N
C2020037660,2020-03-12T10:30:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,7129 Grand Ave,Tower Homes,Jackson,64114.0,38.998181,-94.586586,RESOL,2020-04-02,Y
C2020087959,2020-06-25T13:23:00Z,Public Works,Lights / Signals,Street Light,2 to 4 Lights Out,5500 Oakley Ave,Brown Estates,Jackson,64130.0,39.025193,-94.520831,RESOL,2020-06-29,N
C2020087997,2020-06-25T13:57:00Z,Public Works,Lights / Signals,Street Light,Blinking,5401 NE Poe Ave,Maple Park,Clay,64119.0,39.192317,-94.505401,RESOL,2020-06-26,N
C2020020812,2020-02-11T10:07:00Z,Public Works,Signs,Street Name Signs,Missing,7501 NW 73rd St,Royal Oaks North,Platte,64152.0,39.22585,-94.667936,RESOL,2020-02-24,N
C2021016275,2021-02-18T12:36:00Z,NHS,Trash / Recycling,Services,Service Issue / Problem,1811 E 84th St,Marlborough Heights/Marlborough Pride,Jackson,64132.0,38.974297,-94.566585,RESOL,2021-02-20,Y
C2019013794,2019-01-22T14:11:00Z,Public Works,Lights / Signals,Traffic Signal,Signal Malfunction,9320 Ward Pkwy,Lea Manor,Jackson,64114.0,38.958344,-94.59978,RESOL,2019-02-05,Y
C2019013863,2019-01-22T14:34:00Z,Public Works,Lights / Signals,Traffic Signal,Signal Out,"4949 Rockhill Rd FL 1,B-1",Western 49-63,Jackson,64110.0,39.03703,-94.574937,RESOL,2019-01-24,N
C2020088001,2020-06-25T13:58:00Z,Public Works,Lights / Signals,Street Light,Blinking,6208 NE 54th St,Maple Park West,Clay,64119.0,39.192488,-94.506719,RESOL,2020-06-26,N
C2020133148,2020-10-08T10:38:00Z,NHS,Trash / Recycling,Dumping,Solid Waste Referral,1000 E 101st Ter,Linden Hills And Indian Heights,Jackson,64131.0,38.943804,-94.578821,RESOL,2020-10-16,Y
C2018085706,2018-06-29T15:14:00Z,NHS,Trash / Recycling,Nuisance,Open Storage,5223 Marsh Ave,Eastwood Hills East,Jackson,64129.0,39.027845,-94.488844,RESOL,2019-10-28,Y
C2018089887,2018-07-09T14:20:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,3708 Pittman Rd,Ashland Ridge,Jackson,64133.0,39.054439,-94.461676,RESOL,2019-10-28,Y
C2020088123,2020-06-25T16:17:00Z,Public Works,Lights / Signals,Street Light,Wire Down / Hanging Arm,1637 Chelsea Ave,East Community Team North,Jackson,64127.0,39.091078,-94.525481,RESOL,2020-06-29,N
C2019015935,2019-01-23T14:21:00Z,Public Works,Lights / Signals,Traffic Signal,Signal Out,5501 Troost Ave,Eastern 49-63,Jackson,64110.0,39.027,-94.573455,RESOL,2019-01-24,N
C2019088672,2019-05-07T11:46:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,505 NE 81st Ter,Jefferson Highlands,Clay,64118.0,39.241293,-94.574593,RESOL,2019-10-28,Y
C2020149479,2020-11-25T11:20:00Z,Water Services,Water,Leak,Hydrant,9317 N Evanston Ave,Shoal Creek,Clay,64157.0,39.262112,-94.458048,RESOL,2020-11-25,N
C2020149432,2020-11-25T10:00:00Z,Health,Public Health,Services,Healthy Homes Information,444 W 12th St,Quality Hill,Jackson,64105.0,39.100621,-94.589691,RESOL,2020-11-25,N
C2020149477,2020-11-25T11:17:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,2412 Olive St,Wendell Phillips,Jackson,64127.0,39.082731,-94.554847,RESOL,2020-11-27,Y
C2020149434,2020-11-25T10:04:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,8027 Flora Ave,Marlborough Heights/Marlborough Pride,Jackson,64131.0,38.981935,-94.57005,RESOL,2020-11-28,Y
C2020149446,2020-11-25T10:19:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,8624 N Eastern Ave,Shoal Creek,Clay,64157.0,39.250735,-94.492269,RESOL,2020-11-30,N
C2020037720,2020-03-12T11:10:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,4727 Jarboe St,West Plaza,Jackson,64112.0,39.04173,-94.599434,RESOL,2020-03-16,N
C2020088269,2020-06-26T08:22:00Z,Water Services,Water,Services,Question,8337 Locust St,Rolling Meadows,Jackson,64131.0,38.975978,-94.584203,RESOL,2020-06-26,N
C2020133233,2020-10-08T12:32:00Z,Water Services,Water,Leak,Meter,7500 E 12th St,Blue Valley Industrial,Jackson,64126.0,39.099457,-94.492234,RESOL,2020-10-12,N
C2020088298,2020-06-26T08:57:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,8815 E 23rd St,Western Blue Township,Jackson,64129.0,39.079268,-94.4773,RESOL,2020-06-29,N
C2020088314,2020-06-26T09:13:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor North,6329 N Spruce Ave,Ravenwood-Somerset,Clay,64119.0,39.209197,-94.529013,RESOL,2020-06-30,N
C2020149588,2020-11-25T14:51:00Z,Public Works,Streets / Roadways / Alleys,Cut / Permit,District 2,3607 Summit St,Valentine,Jackson,64111.0,39.062936,-94.594665,RESOL,2020-12-04,Y
C2020088321,2020-06-26T09:19:00Z,Water Services,Water,No Water / Pressure,Low Pressure,3600 Peek Dr,Ashland Ridge,Jackson,64133.0,39.058026,-94.472048,RESOL,2020-07-11,Y
C2020088297,2020-06-26T08:57:00Z,NHS,Animals / Pets,Dead Animal,Street,2300 NE Barry Rd,Gashland,Clay,64155.0,39.248966,-94.550467,RESOL,2020-06-29,N
C2020133234,2020-10-08T12:33:00Z,Public Works,Streets / Roadways / Alleys,Street Clean Up,District 2,4656 Cleveland Ave,Oak Park Southeast,Jackson,64130.0,39.040693,-94.540881,RESOL,2020-11-16,Y
C2020133235,2020-10-08T12:37:00Z,Public Works,Signs,Traffic Sign,New Sign Request,3204 NE 92nd St,Gashland,Clay,64156.0,39.259925,-94.541268,RESOL,2020-10-13,N
C2020088310,2020-06-26T09:08:00Z,Water Services,Water,MFS Referral (Meter Field Services),Investigation,3200 Central St,Broadway Gillham,Jackson,64111.0,39.069227,-94.58914,RESOL,2020-07-20,N
C2020149678,2020-11-25T18:57:00Z,NHS,Animals / Pets,Dead Animal,Street,3305 NW 84th Ter,Coves North,Platte,64154.0,39.246714,-94.619608,RESOL,2020-11-27,Y
C2020088329,2020-06-26T09:23:00Z,Public Works,Signs,Traffic Sign,New Sign Request,7201 Troost Ave,East Meyer 6,Jackson,64131.0,38.996847,-94.575041,RESOL,2020-06-30,N
C2020088325,2020-06-26T09:21:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,1734 E 63rd St FL 1,Citadel,Jackson,64110.0,39.01374,-94.565322,RESOL,2020-08-06,Y
C2020133261,2020-10-08T13:27:00Z,Water Services,Water,No Water / Pressure,No Water,3504 NW 71st Ter,Platte Brook North,Platte,64151.0,39.223335,-94.620102,RESOL,2020-10-09,N
C2020088338,2020-06-26T09:29:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,6830 Ward Pkwy,Armour Fields,Jackson,64113.0,39.005255,-94.602345,RESOL,2020-07-17,Y
C2020133245,2020-10-08T13:02:00Z,City Planning and Development,Property / Buildings / Construction,Construction Issue/Concern,Other,5113 N Belmont Ave,Maple Park West,Clay,64119.0,39.186596,-94.507008,RESOL,2020-10-20,Y
C2020103724,2020-07-29T15:12:00Z,NHS,Animals / Pets,Stray,Injured,642 E Gregory Blvd,Holmes Park,Jackson,64131.0,38.999341,-94.580267,RESOL,2020-07-30,N
C2020002784,2020-01-07T17:07:00Z,Water Services,Storm Water / Sewer,Sewer Referral,Restoration,7111 Paseo,East Meyer 7,Jackson,64132.0,38.997839,-94.56397,RESOL,2020-01-13,N
C2020088331,2020-06-26T09:26:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,709 W 89th St,Western Hills,Jackson,64114.0,38.966865,-94.599733,RESOL,2020-12-14,N
C2020002797,2020-01-07T17:53:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,6006 E 58th St,Brown Estates,Jackson,64129.0,39.019032,-94.515526,RESOL,2020-01-08,N
C2020005076,2020-01-13T10:42:00Z,Public Works,Streets / Roadways / Alleys,Snow / Ice,District 1,4605 N Bristol Ave,Winnetonka,Clay,64117.0,39.17794,-94.497186,RESOL,2020-01-13,N
C2020005075,2020-01-13T10:42:00Z,Public Works,Signs,Traffic Sign,Missing - Non-Emergency,125 E 31st St,Broadway Gillham,Jackson,64111.0,39.070704,-94.582993,RESOL,2020-01-15,N
C2020002795,2020-01-07T17:46:00Z,Water Services,Water,No Water / Pressure,No Water,1228 W 55th St,Sunset Hill West,Jackson,64112.0,39.029001,-94.606816,RESOL,2020-01-10,N
C2020002767,2020-01-07T16:48:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,12551 E 98th St,Highview Estates,Jackson,64138.0,38.943358,-94.436601,RESOL,2020-01-08,N
C2019185241,2019-10-28T08:58:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Other,5315 Garfield Ave,Blue Hills,Jackson,64130.0,39.029809,-94.560461,RESOL,2019-10-30,N
C2019185240,2019-10-28T08:57:00Z,Water Services,Water,No Water / Pressure,No Water,1317 W 42nd St,Volker,Jackson,64111.0,39.051991,-94.602823,RESOL,2019-10-29,N
C2020107805,2020-08-07T11:16:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,8145 Grand Ave,Waldo Homes,Jackson,64114.0,38.979686,-94.587471,RESOL,2021-01-27,Y
C2020149683,2020-11-25T20:07:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor North,3900 NE 100th St,Shoal Creek,Clay,64155.0,39.276251,-94.533167,RESOL,2020-11-30,Y
C2020118683,2020-09-01T18:42:00Z,NHS,Animals / Pets,Wildlife,Inside,11304 McKinley Ave,Ruskin Hills,Jackson,64134.0,38.917749,-94.489482,RESOL,2020-09-02,N
C2020118684,2020-09-01T18:46:00Z,Water Services,Water,Leak,Emergency Off / Flooding,5843 E 10th St,Sheffield,Jackson,64126.0,39.100047,-94.51251,RESOL,2020-09-02,N
C2020120430,2020-09-04T17:02:00Z,NHS,Animals / Pets,Dead Animal,Street,8121 N St Clair Ave,The Coves,Platte,64151.0,39.241577,-94.648042,RESOL,2020-09-08,Y
C2020118685,2020-09-01T18:58:00Z,NHS,Trash / Recycling,Services,Service Issue / Problem,5443 Wayne Ave,Blue Hills,Jackson,64110.0,39.027216,-94.566247,RESOL,2020-09-04,Y
C2020116893,2020-08-28T10:58:00Z,City Managers Office,Public Safety,Police,Other,414 E 12th St,CBD Downtown,Jackson,64106.0,39.100387,-94.577919,RESOL,2020-09-04,N
C2020103852,2020-07-29T18:08:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,11208 Kensington Ave,Terrace Lake Gardens,Jackson,64137.0,38.921397,-94.54005,RESOL,2020-07-30,N
C2020103851,2020-07-29T18:05:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,2533 West Paseo Blvd,Beacon Hills,Jackson,64108.0,39.080149,-94.5665,RESOL,2020-07-30,N
C2019013827,2019-01-22T14:21:00Z,Public Works,Lights / Signals,Traffic Signal,Signal Malfunction,900 Ward Pkwy,West Plaza,Jackson,64112.0,39.039728,-94.597815,RESOL,2019-02-05,Y
C2020133337,2020-10-08T15:25:00Z,Health,Public Health,Services,Question,414 E 12th St,CBD Downtown,Jackson,64106.0,39.100387,-94.577919,RESOL,2020-10-20,Y
C2019185126,2019-10-27T10:27:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,10525 N Central St,Meadowbrook Heights,Clay,64155.0,39.285924,-94.582976,RESOL,2019-10-30,N
C2020149734,2020-11-27T09:14:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor North,9645 N Indiana Ave,Shoal Creek,Clay,64156.0,39.268626,-94.537894,RESOL,2020-11-30,N
C2020149729,2020-11-27T09:05:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor North,8009 N Farley Ave,Shoal Creek,Clay,64158.0,39.23852,-94.473638,RESOL,2020-11-27,N
C2020090139,2020-06-30T16:48:00Z,Public Works,Streets / Roadways / Alleys,Speed Bump,Request New,8711 E 92nd Pl,Fairwood And Robandee,Jackson,64138.0,38.955187,-94.485766,RESOL,2020-07-02,N
C2020088766,2020-06-26T16:34:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor North,4225 NE Shady Ln,Ravenwood-Somerset,Clay,64119.0,39.204724,-94.530101,RESOL,2020-06-29,N
C2020090181,2020-06-30T17:46:00Z,Water Services,Water,Leak,In Street,4024 Wabash Ave,Ivanhoe Southeast,Jackson,64130.0,39.052824,-94.555179,RESOL,2020-07-02,N
C2020090153,2020-06-30T17:02:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,7806 Longview Rd,Ruskin Heights,Jackson,64134.0,38.915206,-94.500583,RESOL,2020-07-03,Y
